measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,86,Italy,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0007053467853529,0.0008134017633119,0.0006210705249198
6,Incidence,67,Japan,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0015263665648283,0.0016792348549348,0.0013869247641307
6,Incidence,95,United Kingdom,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,0.0002559567394371,0.0002970966977401,0.0002227812459486
6,Incidence,79,Finland,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0007119798892202,0.0008058458993536,0.0006253428557143
6,Incidence,67,Japan,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,0.0001288340984474,0.0001404838658595,0.0001136588116067
6,Incidence,6,China,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0008545306742424,0.0010932139069836,0.0006868619453513
6,Incidence,130,Mexico,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,9.6581095837e-05,0.0001125555310773,8.14164358029e-05
6,Incidence,92,Spain,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.001162221619555,0.001289479274131,0.0010514857923164
6,Incidence,161,Bangladesh,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0004601469306707,0.0004960157714953,0.0004259583918969
6,Incidence,123,Peru,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.001873186314099,0.0024753482181463,0.0014056502853524
6,Incidence,67,Japan,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0007087164583987,0.0008273463481266,0.0005904602386422
6,Incidence,163,India,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0004245694213272,0.0004708697657173,0.0003810017740492
6,Incidence,6,China,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0004490482339193,0.0005184316076858,0.0003820880156414
6,Incidence,17,Sri Lanka,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0012726410870331,0.0015050364524146,0.0010962936184791
6,Incidence,92,Spain,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,0.0002657110966774,0.0002855623859166,0.0002459113608389
6,Incidence,95,United Kingdom,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0009766791759497,0.0010692459453196,0.0008845383134332
6,Incidence,217,Sierra Leone,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0002358087452153,0.0002632766497293,0.0002123445291564
6,Incidence,20,Viet Nam,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0004088668584768,0.0004537536393441,0.0003656066710181
6,Incidence,17,Sri Lanka,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0002074230224523,0.0002394779680761,0.0001775646622118
6,Incidence,125,Colombia,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0013784313998982,0.0017097870138611,0.0011126632946403
6,Incidence,79,Finland,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0009380891715883,0.0011142917670652,0.0007921266974019
6,Incidence,180,Kenya,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,5.83189058513e-05,6.86100316075e-05,4.94441582242e-05
6,Incidence,123,Peru,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0001427806473905,0.0001641952075217,0.0001218153061521
6,Incidence,165,Pakistan,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0004512317110735,0.0005025189879202,0.0004034885200169
6,Incidence,130,Mexico,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0003424491588628,0.0003881614357862,0.0003001323164244
6,Incidence,206,Gambia,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,9.66051780209e-05,0.0001102272072595,8.41520990163e-05
6,Incidence,125,Colombia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.000227559041291,0.0002613582775142,0.0001941820994529
6,Incidence,92,Spain,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,0.0001472334332903,0.0001623188983612,0.000130576683515
6,Incidence,6,China,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0005693814522981,0.00063018786595,0.0005147450989464
6,Incidence,92,Spain,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0009093990737772,0.000990836196959,0.0008259211852021
6,Incidence,86,Italy,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0007606449468089,0.0009403652332169,0.000625258121101
6,Incidence,163,India,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,8.80220149709e-05,0.0001014772817894,7.60158922852e-05
6,Incidence,165,Pakistan,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0006745836145595,0.0008671909420514,0.0005200296598746
6,Incidence,180,Kenya,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,7.05277169689e-05,7.92306233845e-05,6.18624581011e-05
6,Incidence,67,Japan,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0008782820172169,0.0010723856565951,0.0007333949650051
6,Incidence,161,Bangladesh,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,0.0001027570657871,0.0001166847830719,8.88550825057e-05
6,Incidence,125,Colombia,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0006231525344569,0.0006867661652287,0.0005673472889607
6,Incidence,95,United Kingdom,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0014316411356689,0.0017752015680284,0.0011804602685725
6,Incidence,123,Peru,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0004699329763208,0.0005176808197821,0.0004280701675357
6,Incidence,130,Mexico,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.001181344559541,0.0015491081424671,0.0009044139216897
6,Incidence,130,Mexico,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0009583007803492,0.0010610606153669,0.0008545669594818
6,Incidence,206,Gambia,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0001079239697544,0.0001210284502159,9.57591737243e-05
6,Incidence,79,Finland,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0006339426474399,0.0007404846168075,0.0005403604568766
6,Incidence,214,Nigeria,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0017561364475992,0.0023164934454896,0.0013700484353963
6,Incidence,214,Nigeria,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.000177103357357,0.0001968177304357,0.0001591987260987
6,Incidence,385,Puerto Rico,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,0.0001519984002645,0.0001746462269448,0.0001324160094012
6,Incidence,165,Pakistan,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,8.25672483751e-05,9.78473650272e-05,7.03673802622e-05
6,Incidence,161,Bangladesh,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0001665346789556,0.0001841395958016,0.0001505453412937
6,Incidence,206,Gambia,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0002641071530039,0.0002915610121337,0.0002397579353662
6,Incidence,180,Kenya,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,9.15024001143e-05,0.000101941366283,8.18903353557e-05
6,Incidence,161,Bangladesh,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,1.04227992642e-05,1.26445573654e-05,8.5278561425e-06
6,Incidence,180,Kenya,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,1.01398010205e-05,1.31034514073e-05,7.6576591536e-06
6,Incidence,165,Pakistan,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.000221552943466,0.0002465287680701,0.0001975512166434
6,Incidence,206,Gambia,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,5.3575061965e-06,7.1891515995e-06,4.0146394158e-06
6,Incidence,44566,European Region,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,0.000366796168157,0.0004117799318318,0.0003276364386548
6,Incidence,86,Italy,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0007262144088937,0.0008465320757489,0.0006235654798937
6,Incidence,161,Bangladesh,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0003419746813006,0.0003740796186668,0.0003103694641488
6,Incidence,163,India,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,7.78536944604e-05,9.15855145736e-05,6.6016377371e-05
6,Incidence,385,Puerto Rico,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0005023168540374,0.0005677226219419,0.0004363004159181
6,Incidence,130,Mexico,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0001636448491338,0.0001895171295975,0.0001398199590417
6,Incidence,95,United Kingdom,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0005471372641598,0.0006346448613029,0.00046935284046
6,Incidence,165,Pakistan,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,5.45087339867e-05,6.2581543693e-05,4.66961261993e-05
6,Incidence,163,India,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,1.59621366629e-05,1.76386869519e-05,1.43119561677e-05
6,Incidence,217,Sierra Leone,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0001435568419563,0.0001558661795448,0.0001313629044898
6,Incidence,92,Spain,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0007449024432249,0.0009013877143363,0.0006281174751624
6,Incidence,44566,European Region,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0006936208672389,0.0007621621900198,0.0006197923401826
6,Incidence,214,Nigeria,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,1.56298246906e-05,2.13435227423e-05,1.07205709288e-05
6,Incidence,214,Nigeria,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,6.92447075478e-05,8.11157145492e-05,5.89398887371e-05
6,Incidence,217,Sierra Leone,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,8.73875278193e-05,9.8547070904e-05,7.58873568543e-05
6,Incidence,163,India,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0003965091979401,0.0004310834904702,0.0003632915357654
6,Incidence,165,Pakistan,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,2.29976574123e-05,2.98764412473e-05,1.72309554674e-05
6,Incidence,163,India,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.000291482741801,0.0003207189240431,0.0002635130770868
6,Incidence,214,Nigeria,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,3.51002661208e-05,4.02371137435e-05,3.0436992365e-05
6,Incidence,385,Puerto Rico,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0014664751787011,0.0015917849354946,0.0013443919151732
6,Incidence,217,Sierra Leone,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,8.5548897686e-06,1.0848492496e-05,6.2523534427e-06
6,Incidence,214,Nigeria,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,9.11258482547e-05,0.0001027018726269,7.97578349447e-05
6,Incidence,44566,European Region,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.000651791669117,0.0007125453409898,0.0005999971848098
6,Incidence,180,Kenya,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0009403369502521,0.0012130973243574,0.0007285099703655
6,Incidence,217,Sierra Leone,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,9.51434406017e-05,0.0001059878428503,8.33896317905e-05
6,Incidence,44587,African Union,3,Both,22,All ages,495,Ischemic stroke,2,Percent,2013,9.04935676664e-05,0.0001023163078312,7.89062998284e-05
6,Incidence,130,Mexico,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,4.65543742103e-05,4.94565952955e-05,4.3309231391e-05
6,Incidence,86,Italy,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0012386438658339,0.0013750748150445,0.0011100994102508
6,Incidence,44587,African Union,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.0002793083122688,0.0003055768869229,0.000255373677317
6,Incidence,44587,African Union,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,2,Percent,2013,0.0001181835517284,0.0001320350971577,0.0001044456630606
6,Incidence,165,Pakistan,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0002032903206488,0.0002219627448513,0.0001841604484302
6,Incidence,206,Gambia,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0012258057074549,0.0015578213298645,0.0009647147358172
6,Incidence,161,Bangladesh,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0006961660340955,0.0009130595071771,0.0005454792686572
6,Incidence,385,Puerto Rico,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0024142394028269,0.0030254751074318,0.0019716310890828
6,Incidence,44566,European Region,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.001057017700761,0.0012855368537548,0.0008928732478362
6,Incidence,130,Mexico,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0009003393107963,0.0009859683983922,0.0008308060018067
6,Incidence,180,Kenya,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,4.38994323607e-05,5.02627353235e-05,3.79960238364e-05
6,Incidence,214,Nigeria,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.000147100990521,0.0001608116499819,0.0001344949145786
6,Incidence,163,India,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0008131790820807,0.00102603553322,0.000654326277328
6,Incidence,161,Bangladesh,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,8.21780884843e-05,9.51630745261e-05,6.98751981825e-05
6,Incidence,206,Gambia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,4.98749074348e-05,5.76698549768e-05,4.30337567639e-05
6,Incidence,385,Puerto Rico,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,0.0001277732564548,0.0001398663659785,0.0001156959005577
6,Incidence,217,Sierra Leone,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0013167817256298,0.0016653197866059,0.0010425489592903
6,Incidence,385,Puerto Rico,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0004312194773082,0.0004957535636447,0.0003726346316259
6,Incidence,44566,European Region,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0005169367578087,0.0005994671184792,0.0004466644298778
6,Incidence,44566,European Region,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,0.0001444929476486,0.0001531927790381,0.0001342043790216
6,Incidence,44587,African Union,3,Both,22,All ages,515,Asthma,2,Percent,2013,0.0014226554907026,0.0018123778334369,0.0011385546754443
6,Incidence,180,Kenya,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,7.35309044837e-05,8.06589768788e-05,6.61979885443e-05
6,Incidence,217,Sierra Leone,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,4.50177923523e-05,5.22770980909e-05,3.89881135957e-05
6,Incidence,206,Gambia,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0001699841906763,0.0001851050379209,0.0001563855462805
6,Incidence,385,Puerto Rico,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0012130471691775,0.0013252078743082,0.001118000559022
6,Incidence,44566,European Region,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0008876326892251,0.0009678427503946,0.0008167928554734
6,Incidence,44587,African Union,3,Both,22,All ages,429,Breast cancer,2,Percent,2013,1.50529593146e-05,1.6847101874e-05,1.35082796682e-05
6,Incidence,44587,African Union,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2013,6.10856923705e-05,6.9684083049e-05,5.30792301332e-05
6,Incidence,44587,African Union,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2013,0.0001914637851574,0.0002074661735969,0.0001757576338362
